job_id,skill_abr,skill_name
3693585417,BD,Business Development
3693585426,OTHR,Other
3693585426,HCPR,Healthcare
3693585428,FIN,Finance
3693585428,ACCT,Accounting
3693585436,BD,Business Development
3693585436,SALE,Sales
3693585439,MGMT,Management
3693585439,MNFC,Manufacturing
3693585440,MGMT,Management
3693585440,MNFC,Manufacturing
3693585441,MGMT,Management
3693585441,MNFC,Manufacturing
3693585455,SALE,Sales
3693585455,BD,Business Development
3693585456,SALE,Sales
3693585456,BD,Business Development
3693585473,OTHR,Other
3693585505,MGMT,Management
3693585505,MNFC,Manufacturing
3693585511,MGMT,Management
3693585511,MNFC,Manufacturing
3693585515,BD,Business Development
3693585515,SALE,Sales
3693585515,MRKT,Marketing
3693585524,OTHR,Other
3693585525,OTHR,Other
3693585536,MGMT,Management
3693585536,MNFC,Manufacturing
3693585546,DSGN,Design
3693585546,ART,Arts
3693585546,IT,Information Technology
3693585578,MGMT,Management
3693585578,MNFC,Manufacturing
3693585582,HCPR,Healthcare
3693585585,MGMT,Management
3693585585,MNFC,Manufacturing
3693585586,MGMT,Management
3693585586,MNFC,Manufacturing
3693585587,ART,Arts
3693585587,DSGN,Design
3693585588,MGMT,Management
3693585588,MNFC,Manufacturing
3693585593,HCPR,Healthcare
3693585596,MGMT,Management
3693585596,MNFC,Manufacturing
3693585602,EDU,Education
3693585602,TRNG,Training
3693585609,MGMT,Management
3693585609,MNFC,Manufacturing
3693585611,FIN,Finance
3693585611,SALE,Sales
3693585623,PROD,Product Management
3693585623,STRA,Strategy
3693585623,WRT,Writing
3693585628,HR,Human Resources
3693585629,HR,Human Resources
3693585630,EDU,Education
3693585630,TRNG,Training
3693585641,HCPR,Healthcare
3693585646,PRJM,Project Management
3693585646,IT,Information Technology
3693585649,MGMT,Management
3693585649,MNFC,Manufacturing
3693585649,ENG,Engineering
3693585655,ENG,Engineering
3693585655,IT,Information Technology
3693585660,HCPR,Healthcare
3693585668,QA,Quality Assurance
3693585671,ACCT,Accounting
3693585671,FIN,Finance
3693585674,EDU,Education
3693585674,TRNG,Training
3693585680,IT,Information Technology
3693585680,OTHR,Other
3693585680,BD,Business Development
3693585683,ACCT,Accounting
3693585683,FIN,Finance
3693585688,MGMT,Management
3693585688,MNFC,Manufacturing
3693585694,ENG,Engineering
3693585702,PRJM,Project Management
3693585702,IT,Information Technology
3693585710,MGMT,Management
3693585710,MNFC,Manufacturing
3693585714,ACCT,Accounting
3693585714,FIN,Finance
3693585716,ACCT,Accounting
3693585716,FIN,Finance
3693585724,ENG,Engineering
3693585724,IT,Information Technology
3693585727,SALE,Sales
3693585731,ENG,Engineering
3693585731,IT,Information Technology
3693585737,CUST,Customer Service
3693585744,MGMT,Management
3693585744,MNFC,Manufacturing
3693585745,ACCT,Accounting
3693585745,FIN,Finance
3693585747,IT,Information Technology
3693585747,OTHR,Other
3693585747,BD,Business Development
3693585752,LGL,Legal
3693585760,LGL,Legal
3693585775,RSCH,Research
3693585775,ANLS,Analytics
3693585775,IT,Information Technology
3693585785,FIN,Finance
3693585785,SALE,Sales
3693585788,SCI,Science
3693585788,RSCH,Research
3693585788,HCPR,Healthcare
3693585791,FIN,Finance
3693585791,SALE,Sales
3693585793,FIN,Finance
3693585793,ANLS,Analytics
3693585798,MGMT,Management
3693585798,MNFC,Manufacturing
3693585801,OTHR,Other
3693585811,DIST,Distribution
3693585811,GENB,General Business
3693585811,MGMT,Management
3693585813,IT,Information Technology
3693585827,ADM,Administration
3693585834,MGMT,Management
3693585834,MNFC,Manufacturing
3693585840,ENG,Engineering
3693585840,IT,Information Technology
3693585842,ENG,Engineering
3693585846,OTHR,Other
3693585847,OTHR,Other
3693585848,SALE,Sales
3693585848,BD,Business Development
3693585849,OTHR,Other
3693585851,HR,Human Resources
3693585851,SALE,Sales
3693585853,MRKT,Marketing
3693585855,PRJM,Project Management
3693585855,IT,Information Technology
3693585859,ENG,Engineering
3693585862,BD,Business Development
3693585862,FIN,Finance
3693585862,RSCH,Research
3693585864,ENG,Engineering
3693585864,IT,Information Technology
3693585868,MNFC,Manufacturing
3693585868,DSGN,Design
3693585868,ENG,Engineering
3693585869,OTHR,Other
3693585871,OTHR,Other
3693585872,MRKT,Marketing
3693585874,OTHR,Other
3693585875,OTHR,Other
3693585877,OTHR,Other
3693585903,SALE,Sales
3693585903,BD,Business Development
3693585921,PRJM,Project Management
3693585927,ACCT,Accounting
3693585927,FIN,Finance
3693585936,SALE,Sales
3693585936,BD,Business Development
3693585936,CNSL,Consulting
3693585940,OTHR,Other
3693585941,OTHR,Other
3693585942,OTHR,Other
3693585946,OTHR,Other
3693585947,OTHR,Other
3693585954,MRKT,Marketing
3693585954,PR,Public Relations
3693585954,WRT,Writing
3693585961,ENG,Engineering
3693585972,ADM,Administration
3693586358,MGMT,Management
3693586358,MNFC,Manufacturing
3693586371,MGMT,Management
3693586371,MNFC,Manufacturing
3693586385,MGMT,Management
3693586385,MNFC,Manufacturing
3693586386,MGMT,Management
3693586386,MNFC,Manufacturing
3693586388,MGMT,Management
3693586388,MNFC,Manufacturing
3693586391,SALE,Sales
3693586391,BD,Business Development
3693586402,MGMT,Management
3693586402,MNFC,Manufacturing
3693586403,IT,Information Technology
3693586411,HCPR,Healthcare
3693586412,BD,Business Development
3693586412,SALE,Sales
3693586415,ACCT,Accounting
3693586415,FIN,Finance
3693586420,MGMT,Management
3693586420,MNFC,Manufacturing
3693586423,ENG,Engineering
3693586423,IT,Information Technology
3693586428,SALE,Sales
3693586428,MRKT,Marketing
3693586428,ADM,Administration
3693586434,DSGN,Design
3693586434,ART,Arts
3693586434,IT,Information Technology
3693586458,IT,Information Technology
3693586463,PRJM,Project Management
3693586463,IT,Information Technology
3693586464,PRJM,Project Management
3693586464,IT,Information Technology
3693586469,CUST,Customer Service
3693586475,OTHR,Other
3693586481,MGMT,Management
3693586481,MNFC,Manufacturing
3693586482,RSCH,Research
3693586482,ANLS,Analytics
3693586482,IT,Information Technology
3693586488,HCPR,Healthcare
3693586490,IT,Information Technology
3693586511,IT,Information Technology
3693586512,SALE,Sales
3693586512,BD,Business Development
3693586544,FIN,Finance
3693586544,SALE,Sales
3693586554,ENG,Engineering
3693586554,IT,Information Technology
3693586556,MGMT,Management
3693586556,MNFC,Manufacturing
3693586557,MGMT,Management
3693586557,MNFC,Manufacturing
3693586558,MGMT,Management
3693586558,MNFC,Manufacturing
3693586562,MGMT,Management
3693586562,MNFC,Manufacturing
3693586563,MGMT,Management
3693586563,MNFC,Manufacturing
3693586564,MGMT,Management
3693586564,MNFC,Manufacturing
3693586565,MGMT,Management
3693586565,MNFC,Manufacturing
3693586566,BD,Business Development
3693586566,SALE,Sales
3693586570,MGMT,Management
3693586570,MNFC,Manufacturing
3693586581,ENG,Engineering
3693586589,ENG,Engineering
3693586589,IT,Information Technology
3693586591,IT,Information Technology
3693586595,OTHR,Other
3693586602,ACCT,Accounting
3693586602,FIN,Finance
3693586603,ACCT,Accounting
3693586603,FIN,Finance
3693586604,MGMT,Management
3693586604,MNFC,Manufacturing
3693586605,IT,Information Technology
3693586606,ACCT,Accounting
3693586606,FIN,Finance
3693586607,IT,Information Technology
3693586607,OTHR,Other
3693586607,BD,Business Development
3693586618,SALE,Sales
3693586618,BD,Business Development
3693586619,HCPR,Healthcare
3693586623,HCPR,Healthcare
3693586625,HCPR,Healthcare
3693586627,HCPR,Healthcare
3693586630,HCPR,Healthcare
3693586633,CUST,Customer Service
3693586634,HCPR,Healthcare
3693586635,IT,Information Technology
3693586643,ENG,Engineering
3693586643,IT,Information Technology
3693586645,IT,Information Technology
3693586649,FIN,Finance
3693586649,SALE,Sales
3693586656,SALE,Sales
3693586656,BD,Business Development
3693586657,SALE,Sales
3693586657,BD,Business Development
3693586659,DSGN,Design
3693586659,ART,Arts
3693586659,IT,Information Technology
3693586686,PRJM,Project Management
3693586686,IT,Information Technology
3693586687,MGMT,Management
3693586693,MGMT,Management
3693586693,MNFC,Manufacturing
3693586694,HCPR,Healthcare
3693586696,HCPR,Healthcare
3693586702,SALE,Sales
3693586703,SALE,Sales
3693586705,SALE,Sales
3693586706,SALE,Sales
3693586709,SALE,Sales
3693586709,BD,Business Development
3693586712,IT,Information Technology
3693586712,OTHR,Other
3693586712,BD,Business Development
3693586723,MGMT,Management
3693586723,MNFC,Manufacturing
3693586748,IT,Information Technology
3693586750,HCPR,Healthcare
3693586755,MGMT,Management
3693586755,MNFC,Manufacturing
3693586757,HCPR,Healthcare
3693586763,PRJM,Project Management
3693586771,RSCH,Research
3693586771,ANLS,Analytics
3693586771,IT,Information Technology
3693586773,HCPR,Healthcare
3693586778,FIN,Finance
3693586778,SALE,Sales
3693586781,BD,Business Development
3693586781,SALE,Sales
3693586783,SALE,Sales
3693586783,BD,Business Development
3693586792,BD,Business Development
3693586792,SALE,Sales
3693586796,FIN,Finance
3693586796,ANLS,Analytics
3693586801,MGMT,Management
3693586811,PRJM,Project Management
3693586811,IT,Information Technology
3693586812,IT,Information Technology
3693586812,ENG,Engineering
3693586816,SALE,Sales
3693586816,CUST,Customer Service
3693586818,MGMT,Management
3693586818,MNFC,Manufacturing
3693586823,ENG,Engineering
3693586823,IT,Information Technology
3693586823,DSGN,Design
3693586824,SALE,Sales
3693586824,CUST,Customer Service
3693586830,OTHR,Other
3693586834,PRJM,Project Management
3693586834,IT,Information Technology
3693586837,RSCH,Research
3693586837,ANLS,Analytics
3693586837,IT,Information Technology
3693586843,ACCT,Accounting
3693586854,OTHR,Other
3693586855,OTHR,Other
3693586867,MGMT,Management
3693586867,FIN,Finance
3693586869,ENG,Engineering
3693586873,MGMT,Management
3693586873,MNFC,Manufacturing
3693586874,OTHR,Other
3693586874,EDU,Education
3693586876,ADM,Administration
3693586876,PRCH,Procurement
3693586876,SUPL,Supply Chain
3693586882,MGMT,Management
3693586883,SALE,Sales
3693586883,BD,Business Development
3693586898,IT,Information Technology
3693586911,ENG,Engineering
3693586911,IT,Information Technology
3693586918,OTHR,Other
3693586919,OTHR,Other
3693586920,OTHR,Other
3693586923,OTHR,Other
3693586926,OTHR,Other
3693586927,OTHR,Other
3693586931,FIN,Finance
3693586931,MGMT,Management
3693586931,BD,Business Development
3693586943,IT,Information Technology
3693586952,OTHR,Other
3693586956,ACCT,Accounting
3693586956,FIN,Finance
3693586957,CNSL,Consulting
3693586957,ENG,Engineering
3693586957,QA,Quality Assurance
3693586963,ENG,Engineering
3693586976,OTHR,Other
3693586977,OTHR,Other
3693586979,OTHR,Other
3693586980,OTHR,Other
3693586984,OTHR,Other
3693586985,OTHR,Other
3693586986,OTHR,Other
3693586987,OTHR,Other
3693586988,OTHR,Other
3693586989,OTHR,Other
3693586992,OTHR,Other
3693586997,LGL,Legal
3693586998,OTHR,Other
3693586999,OTHR,Other
3693587032,MRKT,Marketing
3693587032,SALE,Sales
3693587073,OTHR,Other
3693587086,FIN,Finance
3693587086,SALE,Sales
3693587087,IT,Information Technology
3693587087,ENG,Engineering
3693587087,SUPL,Supply Chain
3693587090,MGMT,Management
3693587090,MNFC,Manufacturing
3693587092,MGMT,Management
3693587092,MNFC,Manufacturing
3693587094,SALE,Sales
3693587094,BD,Business Development
3693587095,MGMT,Management
3693587095,MNFC,Manufacturing
3693587102,HCPR,Healthcare
3693587110,RSCH,Research
3693587110,SCI,Science
3693587117,RSCH,Research
3693587117,ANLS,Analytics
3693587117,IT,Information Technology
3693587120,MGMT,Management
3693587120,MNFC,Manufacturing
3693587123,PRCH,Procurement
3693587123,SUPL,Supply Chain
3693587126,ENG,Engineering
3693587126,IT,Information Technology
3693587130,SALE,Sales
3693587130,BD,Business Development
3693587130,MRKT,Marketing
3693587136,HCPR,Healthcare
3693587152,BD,Business Development
3693587152,SALE,Sales
3693587155,HCPR,Healthcare
3693587158,SALE,Sales
3693587158,BD,Business Development
3693587159,HCPR,Healthcare
3693587168,MGMT,Management
3693587168,MNFC,Manufacturing
3693587180,IT,Information Technology
3693587183,BD,Business Development
3693587183,SALE,Sales
3693587190,OTHR,Other
3693587200,OTHR,Other
3693587210,FIN,Finance
3693587210,SALE,Sales
3693587233,MGMT,Management
3693587233,MNFC,Manufacturing
3693587242,MGMT,Management
3693587242,MNFC,Manufacturing
3693587243,MGMT,Management
3693587243,MNFC,Manufacturing
3693587247,MGMT,Management
3693587247,MNFC,Manufacturing
3693587248,MGMT,Management
3693587248,MNFC,Manufacturing
3693587249,MGMT,Management
3693587249,MNFC,Manufacturing
3693587253,MGMT,Management
3693587253,MNFC,Manufacturing
3693587258,HCPR,Healthcare
3693587263,IT,Information Technology
3693587289,HCPR,Healthcare
3693587292,EDU,Education
3693587292,TRNG,Training
3693587298,MGMT,Management
3693587298,MNFC,Manufacturing
3693587300,ACCT,Accounting
3693587300,FIN,Finance
3693587304,MGMT,Management
3693587304,MNFC,Manufacturing
3693587305,MGMT,Management
3693587305,MNFC,Manufacturing
3693587308,ACCT,Accounting
3693587308,FIN,Finance
3693587315,BD,Business Development
3693587315,SALE,Sales
3693587316,LGL,Legal
3693587326,ADM,Administration
3693587334,HR,Human Resources
3693587336,IT,Information Technology
3693587337,ENG,Engineering
3693587337,IT,Information Technology
3693587339,MRKT,Marketing
3693587339,SALE,Sales
3693587340,MGMT,Management
3693587340,MNFC,Manufacturing
3693587342,ACCT,Accounting
3693587344,SALE,Sales
3693587344,BD,Business Development
3693587347,SALE,Sales
3693587347,BD,Business Development
3693587367,IT,Information Technology
3693587368,IT,Information Technology
3693587368,OTHR,Other
3693587368,BD,Business Development
3693587374,OTHR,Other
3693587377,MGMT,Management
3693587377,MNFC,Manufacturing
3693587381,OTHR,Other
3693587383,SALE,Sales
3693587383,BD,Business Development
3693587384,ACCT,Accounting
3693587384,FIN,Finance
3693587384,QA,Quality Assurance
3693587387,LGL,Legal
3693587388,GENB,General Business
3693587390,IT,Information Technology
3693587394,MGMT,Management
3693587394,MNFC,Manufacturing
3693587398,ENG,Engineering
3693587398,IT,Information Technology
3693587407,IT,Information Technology
3693587409,ACCT,Accounting
3693587409,FIN,Finance
3693587410,LGL,Legal
3693587413,ENG,Engineering
3693587413,IT,Information Technology
3693587414,ENG,Engineering
3693587414,IT,Information Technology
3693587417,OTHR,Other
3693587419,PRJM,Project Management
3693587419,DSGN,Design
3693587419,MGMT,Management
3693587423,ENG,Engineering
3693587423,DSGN,Design
3693587423,STRA,Strategy
3693587433,SALE,Sales
3693587434,IT,Information Technology
3693587434,OTHR,Other
3693587434,BD,Business Development
3693587440,ENG,Engineering
3693587440,IT,Information Technology
3693587464,HCPR,Healthcare
3693587475,HCPR,Healthcare
3693587478,FIN,Finance
3693587478,MGMT,Management
3693587478,BD,Business Development
3693587479,ACCT,Accounting
3693587479,FIN,Finance
3693587486,CNSL,Consulting
3693587486,IT,Information Technology
3693587486,SALE,Sales
3693587492,PROD,Product Management
3693587492,MGMT,Management
3693587492,MNFC,Manufacturing
3693587500,HCPR,Healthcare
3693587504,HCPR,Healthcare
3693587509,OTHR,Other
3693587510,QA,Quality Assurance
3693587512,IT,Information Technology
3693587518,ACCT,Accounting
3693587519,ENG,Engineering
3693587519,DSGN,Design
3693587519,PRJM,Project Management
3693587524,SALE,Sales
3693587524,BD,Business Development
3693587537,FIN,Finance
3693587537,ACCT,Accounting
3693587542,ACCT,Accounting
3693587542,FIN,Finance
3693587546,FIN,Finance
3693587546,SALE,Sales
3693587552,CUST,Customer Service
3693587552,ADM,Administration
3693587552,OTHR,Other
3693587555,FIN,Finance
3693587555,SALE,Sales
3693587556,SALE,Sales
3693587557,CUST,Customer Service
3693587565,MGMT,Management
3693587565,FIN,Finance
3693587566,EDU,Education
3693587566,ADM,Administration
3693587566,OTHR,Other
3693587567,BD,Business Development
3693587567,SALE,Sales
3693587570,PRJM,Project Management
3693587570,IT,Information Technology
3693587585,MRKT,Marketing
3693587585,SALE,Sales
3693587598,ENG,Engineering
3693587611,OTHR,Other
3693587614,OTHR,Other
3693587615,OTHR,Other
3693587616,OTHR,Other
3693587617,OTHR,Other
3693587618,OTHR,Other
3693587622,OTHR,Other
3693587623,OTHR,Other
3693587635,HCPR,Healthcare
3693587635,OTHR,Other
3693587650,FIN,Finance
3693587650,MGMT,Management
3693587650,BD,Business Development
3693587652,SALE,Sales
3693587653,ACCT,Accounting
3693587653,FIN,Finance
3693587657,MGMT,Management
3693587657,MNFC,Manufacturing
3693587670,OTHR,Other
3693587671,OTHR,Other
3693587676,LGL,Legal
3693587678,OTHR,Other
3693587679,OTHR,Other
3693587680,ENG,Engineering
3693587680,IT,Information Technology
3693587685,OTHR,Other
3693587687,OTHR,Other
3693587689,OTHR,Other
3693587690,OTHR,Other
3693587692,OTHR,Other
3693587693,OTHR,Other
3693587694,OTHR,Other
3693587695,OTHR,Other
3693587696,OTHR,Other
3693587698,OTHR,Other
3693587701,MNFC,Manufacturing
3693587701,PROD,Product Management
3693587701,PRDM,Product Management
3693587702,OTHR,Other
3693587703,FIN,Finance
3693587708,IT,Information Technology
3693587711,MRKT,Marketing
3693587711,PRDM,Product Management
3693587711,PROD,Product Management
3693587716,OTHR,Other
3693588005,IT,Information Technology
